Switch,f_switch,I_amplitude,Alpha,N_num1,N_num2,Po,P_S_switch_25,P_S_conduct_25,Efficiency,
1700,2950,0.600000,10,4,7,1188412.590217,4282.950086,3619.300422,0.993351,
1700,2950,0.500000,-10,4,7,990343.825180,3861.664307,2877.834938,0.993195,
1700,2950,0.500000,-9,4,7,993240.605915,3861.417808,2877.560935,0.993215,
1700,2950,0.500000,-8,4,7,995834.835938,3861.353631,2877.318394,0.993233,
1700,2950,0.500000,-7,4,7,998125.725024,3861.203472,2877.111698,0.993249,
1700,2950,0.500000,-6,4,7,1000112.575345,3861.082043,2876.930042,0.993263,
1700,2950,0.500000,-5,4,7,1001794.781687,3860.779352,2876.774442,0.993275,
1700,2950,0.500000,-4,4,7,1003171.831634,3860.766993,2876.654204,0.993284,
1700,2950,0.500000,-3,4,7,1004243.305723,3860.619587,2876.561626,0.993291,
1700,2950,0.500000,-2,4,7,1005008.877573,3860.262375,2876.491514,0.993297,
1700,2950,0.500000,-1,4,7,1005468.313984,3860.186419,2876.454187,0.993300,
1700,2950,0.500000,0,4,7,1005621.475005,3860.249575,2876.447089,0.993301,
1700,2950,0.500000,1,4,7,1005468.313984,3859.683369,2876.463498,0.993300,
1700,2950,0.500000,2,4,7,1005008.877573,3851.251767,2876.510212,0.993306,
1700,2950,0.500000,3,4,7,1004243.305723,3851.998572,2876.589381,0.993300,
1700,2950,0.500000,4,4,7,1003171.831634,3852.531678,2876.691063,0.993292,
1700,2950,0.500000,5,4,7,1001794.781687,3852.946639,2876.819862,0.993282,
1700,2950,0.500000,6,4,7,1000112.575345,3853.673611,2876.982767,0.993270,
1700,2950,0.500000,7,4,7,998125.725024,3854.211259,2877.169897,0.993256,
1700,2950,0.500000,8,4,7,995834.835938,3854.781466,2877.381675,0.993240,
1700,2950,0.500000,9,4,7,993240.605915,3855.164622,2877.628417,0.993221,
1700,2950,0.500000,10,4,7,990343.825180,3855.838556,2877.906948,0.993201,
1700,2950,0.400000,-10,4,7,792275.060144,3451.620288,2187.760827,0.992882,
1700,2950,0.400000,-9,4,7,794592.484732,3451.445786,2187.564458,0.992903,
1700,2950,0.400000,-8,4,7,796667.868751,3451.226218,2187.387499,0.992922,
1700,2950,0.400000,-7,4,7,798500.580019,3451.355387,2187.228219,0.992939,
1700,2950,0.400000,-6,4,7,800090.060276,3451.267193,2187.095517,0.992953,
1700,2950,0.400000,-5,4,7,801435.825350,3450.884649,2186.987942,0.992965,
1700,2950,0.400000,-4,4,7,802537.465307,3450.708774,2186.894515,0.992975,
1700,2950,0.400000,-3,4,7,803394.644579,3450.902739,2186.824419,0.992983,
1700,2950,0.400000,-2,4,7,804007.102059,3450.436563,2186.782364,0.992989,
1700,2950,0.400000,-1,4,7,804374.651187,3450.408352,2186.753872,0.992992,
1700,2950,0.400000,0,4,7,804497.180004,3450.314771,2186.742947,0.992993,
1700,2950,0.400000,1,4,7,804374.651187,3449.954901,2186.760930,0.992992,
1700,2950,0.400000,2,4,7,804007.102059,3441.479368,2186.797499,0.993000,
1700,2950,0.400000,3,4,7,803394.644579,3442.248431,2186.847708,0.992993,
1700,2950,0.400000,4,4,7,802537.465307,3442.360261,2186.926405,0.992986,
1700,2950,0.400000,5,4,7,801435.825350,3442.867637,2187.025354,0.992975,
1700,2950,0.400000,6,4,7,800090.060276,3443.551457,2187.140306,0.992962,
1700,2950,0.400000,7,4,7,798500.580019,3443.944707,2187.278747,0.992948,
1700,2950,0.400000,8,4,7,796667.868751,3444.173381,2187.443655,0.992931,
1700,2950,0.400000,9,4,7,794592.484732,3444.713503,2187.625198,0.992912,
1700,2950,0.400000,10,4,7,792275.060144,3445.130489,2187.825511,0.992890,
1700,2950,0.300000,-10,4,7,594206.295108,3028.453690,1542.179280,0.992308,
1700,2950,0.300000,-9,4,7,595944.363549,3028.365460,1542.020930,0.992331,
1700,2950,0.300000,-8,4,7,597500.901563,3028.250051,1541.882009,0.992351,
1700,2950,0.300000,-7,4,7,598875.435014,3028.032326,1541.755948,0.992369,
1700,2950,0.300000,-6,4,7,600067.545207,3027.914498,1541.649428,0.992385,
1700,2950,0.300000,-5,4,7,601076.869012,3027.751175,1541.561383,0.992398,
1700,2950,0.300000,-4,4,7,601903.098981,3027.727948,1541.486587,0.992409,
1700,2950,0.300000,-3,4,7,602545.983434,3027.735191,1541.430527,0.992417,
1700,2950,0.300000,-2,4,7,603005.326544,3027.469874,1541.393244,0.992423,
1700,2950,0.300000,-1,4,7,603280.988390,3027.223744,1541.370144,0.992427,
1700,2950,0.300000,0,4,7,603372.885003,3027.297495,1541.363133,0.992428,
1700,2950,0.300000,1,4,7,603280.988390,3026.972183,1541.375963,0.992427,
1700,2950,0.300000,2,4,7,603005.326544,3018.605682,1541.405176,0.992438,
1700,2950,0.300000,3,4,7,602545.983434,3019.142451,1541.448897,0.992431,
1700,2950,0.300000,4,4,7,601903.098981,3019.341432,1541.510917,0.992423,
1700,2950,0.300000,5,4,7,601076.869012,3019.486874,1541.591639,0.992412,
1700,2950,0.300000,6,4,7,600067.545207,3019.939599,1541.684955,0.992398,
1700,2950,0.300000,7,4,7,598875.435014,3020.292224,1541.796528,0.992382,
1700,2950,0.300000,8,4,7,597500.901563,3020.708241,1541.927408,0.992364,
1700,2950,0.300000,9,4,7,595944.363549,3021.085862,1542.071042,0.992343,
1700,2950,0.300000,10,4,7,594206.295108,3021.433072,1542.233743,0.992320,
1700,2950,0.200000,-10,4,7,396137.530072,2619.891248,952.768054,0.990981,
1700,2950,0.200000,-9,4,7,397296.242366,2619.905672,952.652408,0.991008,
1700,2950,0.200000,-8,4,7,398333.934375,2619.775180,952.548488,0.991032,
1700,2950,0.200000,-7,4,7,399250.290010,2619.756040,952.457207,0.991053,
1700,2950,0.200000,-6,4,7,400045.030138,2619.751929,952.379561,0.991071,
1700,2950,0.200000,-5,4,7,400717.912675,2619.444722,952.314069,0.991087,
1700,2950,0.200000,-4,4,7,401268.732654,2619.637970,952.260657,0.991098,
1700,2950,0.200000,-3,4,7,401697.322289,2619.561016,952.219374,0.991108,
1700,2950,0.200000,-2,4,7,402003.551029,2619.328107,952.190825,0.991116,
1700,2950,0.200000,-1,4,7,402187.325593,2619.316200,952.174608,0.991120,
1700,2950,0.200000,0,4,7,402248.590002,2619.616045,952.169987,0.991120,
1700,2950,0.200000,1,4,7,402187.325593,2619.186582,952.178265,0.991120,
1700,2950,0.200000,2,4,7,402003.551029,2610.535412,952.198808,0.991138,
1700,2950,0.200000,3,4,7,401697.322289,2610.954709,952.231981,0.991130,
1700,2950,0.200000,4,4,7,401268.732654,2611.192087,952.277690,0.991119,
1700,2950,0.200000,5,4,7,400717.912675,2611.128331,952.335174,0.991107,
1700,2950,0.200000,6,4,7,400045.030138,2611.575175,952.404763,0.991091,
1700,2950,0.200000,7,4,7,399250.290010,2611.764755,952.486428,0.991073,
1700,2950,0.200000,8,4,7,398333.934375,2611.947050,952.581625,0.991051,
1700,2950,0.200000,9,4,7,397296.242366,2612.162588,952.688996,0.991027,
1700,2950,0.200000,10,4,7,396137.530072,2612.350468,952.807957,0.991000,
1700,3000,1.000000,-10,4,7,1980687.650361,6090.842742,6952.419022,0.993415,
1700,3000,1.000000,-9,4,7,1986481.211829,6090.477849,6951.796422,0.993434,
1700,3000,1.000000,-8,4,7,1991669.671877,6089.639762,6951.236331,0.993452,
1700,3000,1.000000,-7,4,7,1996251.450048,6089.496242,6950.798103,0.993468,
1700,3000,1.000000,-6,4,7,2000225.150690,6089.596413,6950.369145,0.993481,
1700,3000,1.000000,-5,4,7,2003589.563374,6088.377437,6950.012909,0.993492,
1700,3000,1.000000,-4,4,7,2006343.663268,6088.474225,6949.757592,0.993501,
1700,3000,1.000000,-3,4,7,2008486.611447,6088.702620,6949.522262,0.993508,
1700,3000,1.000000,-2,4,7,2010017.755147,6087.455567,6949.371128,0.993514,
1700,3000,1.000000,-1,4,7,2010936.627967,6087.313003,6949.294556,0.993517,
1700,3000,1.000000,0,4,7,2011242.950010,6087.545272,6949.260413,0.993518,
1700,3000,1.000000,1,4,7,2010936.627967,6086.374613,6949.308491,0.993518,
1700,3000,1.000000,2,4,7,2010017.755147,6077.896362,6949.400626,0.993519,
1700,3000,1.000000,3,4,7,2008486.611447,6079.893987,6949.566584,0.993513,
1700,3000,1.000000,4,4,7,2006343.663268,6080.435800,6949.812072,0.993505,
1700,3000,1.000000,5,4,7,2003589.563374,6081.192804,6950.075691,0.993496,
1700,3000,1.000000,6,4,7,2000225.150690,6083.088279,6950.442316,0.993484,
1700,3000,1.000000,7,4,7,1996251.450048,6083.848809,6950.883476,0.993470,
1700,3000,1.000000,8,4,7,1991669.671877,6084.766972,6951.331812,0.993455,
1700,3000,1.000000,9,4,7,1986481.211829,6086.269703,6951.898486,0.993437,
1700,3000,1.000000,10,4,7,1980687.650361,6087.447222,6952.526731,0.993416,
1700,3000,0.900000,-10,4,7,1782618.885325,5656.937471,6068.977787,0.993422,
1700,3000,0.900000,-9,4,7,1787833.090646,5656.576391,6068.464870,0.993442,
1700,3000,0.900000,-8,4,7,1792502.704689,5656.296536,6068.018185,0.993459,
1700,3000,0.900000,-7,4,7,1796626.305043,5655.808868,6067.588024,0.993475,
1700,3000,0.900000,-6,4,7,1800202.635621,5655.805401,6067.224570,0.993488,
1700,3000,0.900000,-5,4,7,1803230.607037,5655.146697,6066.954427,0.993499,
1700,3000,0.900000,-4,4,7,1805709.296942,5654.883020,6066.694733,0.993509,
1700,3000,0.900000,-3,4,7,1807637.950302,5655.095424,6066.481349,0.993516,
1700,3000,0.900000,-2,4,7,1809015.979632,5654.190236,6066.386378,0.993521,
1700,3000,0.900000,-1,4,7,1809842.965170,5653.862793,6066.305777,0.993524,
1700,3000,0.900000,0,4,7,1810118.655009,5654.129805,6066.250393,0.993525,
1700,3000,0.900000,1,4,7,1809842.965170,5653.094217,6066.318388,0.993525,
1700,3000,0.900000,2,4,7,1809015.979632,5644.667094,6066.413101,0.993526,
1700,3000,0.900000,3,4,7,1807637.950302,5646.325871,6066.522182,0.993520,
1700,3000,0.900000,4,4,7,1805709.296942,5646.921507,6066.746188,0.993513,
1700,3000,0.900000,5,4,7,1803230.607037,5647.733907,6067.014062,0.993503,
1700,3000,0.900000,6,4,7,1800202.635621,5649.188344,6067.292877,0.993492,
1700,3000,0.900000,7,4,7,1796626.305043,5649.999773,6067.666134,0.993478,
1700,3000,0.900000,8,4,7,1792502.704689,5650.939114,6068.105933,0.993462,
1700,3000,0.900000,9,4,7,1787833.090646,5652.169052,6068.559886,0.993444,
1700,3000,0.900000,10,4,7,1782618.885325,5653.190037,6069.079421,0.993424,
1700,3000,0.800000,-10,4,7,1584550.120289,5221.451265,5224.491447,0.993408,
1700,3000,0.800000,-9,4,7,1589184.969463,5221.131248,5224.024358,0.993427,
1700,3000,0.800000,-8,4,7,1593335.737501,5220.662556,5223.631815,0.993445,
1700,3000,0.800000,-7,4,7,1597001.160039,5220.609840,5223.263780,0.993460,
1700,3000,0.800000,-6,4,7,1600180.120552,5220.463858,5222.942728,0.993474,
1700,3000,0.800000,-5,4,7,1602871.650699,5219.881437,5222.703965,0.993485,
1700,3000,0.800000,-4,4,7,1605074.930615,5219.781227,5222.486288,0.993494,
1700,3000,0.800000,-3,4,7,1606789.289158,5219.782202,5222.305033,0.993501,
1700,3000,0.800000,-2,4,7,1608014.204117,5219.176586,5222.214362,0.993507,
1700,3000,0.800000,-1,4,7,1608749.302374,5218.890338,5222.146509,0.993510,
1700,3000,0.800000,0,4,7,1608994.360008,5218.986878,5222.106526,0.993511,
1700,3000,0.800000,1,4,7,1608749.302374,5218.109371,5222.156676,0.993510,
1700,3000,0.800000,2,4,7,1608014.204117,5209.855766,5222.237125,0.993512,
1700,3000,0.800000,3,4,7,1606789.289158,5211.281630,5222.342420,0.993507,
1700,3000,0.800000,4,4,7,1605074.930615,5211.695204,5222.534383,0.993499,
1700,3000,0.800000,5,4,7,1602871.650699,5212.511916,5222.760244,0.993490,
1700,3000,0.800000,6,4,7,1600180.120552,5213.913113,5223.006187,0.993478,
1700,3000,0.800000,7,4,7,1597001.160039,5214.449452,5223.336926,0.993464,
1700,3000,0.800000,8,4,7,1593335.737501,5215.243304,5223.713866,0.993448,
1700,3000,0.800000,9,4,7,1589184.969463,5216.526887,5224.112058,0.993430,
1700,3000,0.800000,10,4,7,1584550.120289,5217.217473,5224.583326,0.993410,
1700,3000,0.700000,-10,4,7,1386481.355253,4784.482711,4404.602269,0.993372,
1700,3000,0.700000,-9,4,7,1390536.848280,4784.139056,4404.199908,0.993392,
1700,3000,0.700000,-8,4,7,1394168.770314,4783.809967,4403.842521,0.993410,
1700,3000,0.700000,-7,4,7,1397376.015034,4783.578975,4403.539002,0.993425,
1700,3000,0.700000,-6,4,7,1400157.605483,4783.564138,4403.263637,0.993439,
1700,3000,0.700000,-5,4,7,1402512.694362,4783.030134,4403.039851,0.993450,
1700,3000,0.700000,-4,4,7,1404440.564288,4782.921329,4402.863891,0.993459,
1700,3000,0.700000,-3,4,7,1405940.628013,4783.064613,4402.721282,0.993466,
1700,3000,0.700000,-2,4,7,1407012.428603,4782.423015,4402.632364,0.993472,
1700,3000,0.700000,-1,4,7,1407655.639577,4782.240625,4402.580081,0.993475,
1700,3000,0.700000,0,4,7,1407870.065007,4782.402108,4402.561626,0.993476,
1700,3000,0.700000,1,4,7,1407655.639577,4781.611156,4402.592928,0.993476,
1700,3000,0.700000,2,4,7,1407012.428603,4773.274518,4402.656458,0.993478,
1700,3000,0.700000,3,4,7,1405940.628013,4774.585162,4402.756645,0.993472,
1700,3000,0.700000,4,4,7,1404440.564288,4774.916841,4402.908096,0.993465,
1700,3000,0.700000,5,4,7,1402512.694362,4775.669874,4403.093412,0.993455,
1700,3000,0.700000,6,4,7,1400157.605483,4776.967016,4403.322137,0.993443,
1700,3000,0.700000,7,4,7,1397376.015034,4777.346731,4403.602948,0.993430,
1700,3000,0.700000,8,4,7,1394168.770314,4778.204007,4403.912512,0.993414,
1700,3000,0.700000,9,4,7,1390536.848280,4779.317309,4404.279966,0.993396,
1700,3000,0.700000,10,4,7,1386481.355253,4779.924633,4404.692074,0.993376,
1700,3000,0.600000,-10,4,7,1188412.590217,4360.633440,3619.209832,0.993285,
1700,3000,0.600000,-9,4,7,1191888.727097,4360.335888,3618.872593,0.993305,
1700,3000,0.600000,-8,4,7,1195001.803126,4359.939621,3618.576849,0.993323,
1700,3000,0.600000,-7,4,7,1197750.870029,4359.791009,3618.318114,0.993339,
1700,3000,0.600000,-6,4,7,1200135.090414,4359.833573,3618.088974,0.993352,
1700,3000,0.600000,-5,4,7,1202153.738025,4359.185323,3617.900926,0.993364,
1700,3000,0.600000,-4,4,7,1203806.197961,4359.153451,3617.749971,0.993374,
1700,3000,0.600000,-3,4,7,1205091.966868,4359.317888,3617.629968,0.993381,
1700,3000,0.600000,-2,4,7,1206010.653088,4358.646170,3617.545271,0.993386,
1700,3000,0.600000,-1,4,7,1206561.976780,4358.583977,3617.500914,0.993389,
1700,3000,0.600000,0,4,7,1206745.770006,4358.682663,3617.485324,0.993390,
1700,3000,0.600000,1,4,7,1206561.976780,4358.004827,3617.508465,0.993390,
1700,3000,0.600000,2,4,7,1206010.653088,4349.621600,3617.564330,0.993394,
1700,3000,0.600000,3,4,7,1205091.966868,4350.722655,3617.657995,0.993388,
1700,3000,0.600000,4,4,7,1203806.197961,4351.022521,3617.791623,0.993380,
1700,3000,0.600000,5,4,7,1202153.738025,4351.618203,3617.948913,0.993371,
1700,3000,0.600000,6,4,7,1200135.090414,4352.725868,3618.147853,0.993358,
1700,3000,0.600000,7,4,7,1197750.870029,4353.151361,3618.380140,0.993345,
1700,3000,0.600000,8,4,7,1195001.803126,4353.831527,3618.644231,0.993328,
1700,3000,0.600000,9,4,7,1191888.727097,4354.712421,3618.942815,0.993310,
1700,3000,0.600000,10,4,7,1188412.590217,4355.488330,3619.284470,0.993290,
1700,3000,0.500000,-10,4,7,990343.825180,3926.697236,2877.831736,0.993129,
1700,3000,0.500000,-9,4,7,993240.605915,3926.446529,2877.554850,0.993150,
1700,3000,0.500000,-8,4,7,995834.835938,3926.353196,2877.317028,0.993168,
1700,3000,0.500000,-7,4,7,998125.725024,3926.082829,2877.106187,0.993184,
1700,3000,0.500000,-6,4,7,1000112.575345,3926.063352,2876.922063,0.993198,
1700,3000,0.500000,-5,4,7,1001794.781687,3925.687435,2876.772921,0.993210,
1700,3000,0.500000,-4,4,7,1003171.831634,3925.662407,2876.651339,0.993219,
1700,3000,0.500000,-3,4,7,1004243.305723,3925.661739,2876.552539,0.993227,
1700,3000,0.500000,-2,4,7,1005008.877573,3925.262439,2876.490298,0.993232,
1700,3000,0.500000,-1,4,7,1005468.313984,3925.174440,2876.452031,0.993235,
1700,3000,0.500000,0,4,7,1005621.475005,3925.094633,2876.439611,0.993236,
1700,3000,0.500000,1,4,7,1005468.313984,3924.752868,2876.459271,0.993236,
1700,3000,0.500000,2,4,7,1005008.877573,3916.194618,2876.505601,0.993241,
1700,3000,0.500000,3,4,7,1004243.305723,3917.065946,2876.579822,0.993235,
1700,3000,0.500000,4,4,7,1003171.831634,3917.498759,2876.686124,0.993227,
1700,3000,0.500000,5,4,7,1001794.781687,3917.864132,2876.817459,0.993217,
1700,3000,0.500000,6,4,7,1000112.575345,3918.704924,2876.972281,0.993205,
1700,3000,0.500000,7,4,7,998125.725024,3919.077436,2877.164859,0.993191,
1700,3000,0.500000,8,4,7,995834.835938,3919.684329,2877.379465,0.993175,
1700,3000,0.500000,9,4,7,993240.605915,3920.316918,2877.619579,0.993156,
1700,3000,0.500000,10,4,7,990343.825180,3920.910826,2877.898947,0.993135,
1700,3000,0.400000,-10,4,7,792275.060144,3509.766262,2187.758205,0.992809,
1700,3000,0.400000,-9,4,7,794592.484732,3509.685998,2187.562156,0.992830,
1700,3000,0.400000,-8,4,7,796667.868751,3509.558923,2187.383268,0.992849,
1700,3000,0.400000,-7,4,7,798500.580019,3509.280252,2187.223840,0.992866,
1700,3000,0.400000,-6,4,7,800090.060276,3509.323111,2187.094382,0.992880,
1700,3000,0.400000,-5,4,7,801435.825350,3509.102764,2186.983784,0.992893,
1700,3000,0.400000,-4,4,7,802537.465307,3508.935741,2186.890663,0.992903,
1700,3000,0.400000,-3,4,7,803394.644579,3508.896445,2186.824230,0.992910,
1700,3000,0.400000,-2,4,7,804007.102059,3508.697054,2186.777390,0.992916,
1700,3000,0.400000,-1,4,7,804374.651187,3508.565941,2186.750122,0.992920,
1700,3000,0.400000,0,4,7,804497.180004,3508.427347,2186.743551,0.992921,
1700,3000,0.400000,1,4,7,804374.651187,3508.207298,2186.756736,0.992920,
1700,3000,0.400000,2,4,7,804007.102059,3499.772342,2186.792198,0.992927,
1700,3000,0.400000,3,4,7,803394.644579,3500.255170,2186.847353,0.992921,
1700,3000,0.400000,4,4,7,802537.465307,3500.587709,2186.921397,0.992913,
1700,3000,0.400000,5,4,7,801435.825350,3501.098321,2187.020165,0.992903,
1700,3000,0.400000,6,4,7,800090.060276,3501.591110,2187.137038,0.992890,
1700,3000,0.400000,7,4,7,798500.580019,3501.899608,2187.272295,0.992875,
1700,3000,0.400000,8,4,7,796667.868751,3502.469096,2187.437309,0.992858,
1700,3000,0.400000,9,4,7,794592.484732,3502.873736,2187.620253,0.992838,
1700,3000,0.400000,10,4,7,792275.060144,3503.349833,2187.819560,0.992817,
1700,3000,0.300000,-10,4,7,594206.295108,3079.342730,1542.177360,0.992222,
1700,3000,0.300000,-9,4,7,595944.363549,3079.251805,1542.018205,0.992245,
1700,3000,0.300000,-8,4,7,597500.901563,3079.129642,1541.875788,0.992266,
1700,3000,0.300000,-7,4,7,598875.435014,3078.956737,1541.751808,0.992284,
1700,3000,0.300000,-6,4,7,600067.545207,3078.955004,1541.645137,0.992300,
1700,3000,0.300000,-5,4,7,601076.869012,3078.751675,1541.555050,0.992313,
1700,3000,0.300000,-4,4,7,601903.098981,3078.673216,1541.482819,0.992324,
1700,3000,0.300000,-3,4,7,602545.983434,3078.713535,1541.426785,0.992332,
1700,3000,0.300000,-2,4,7,603005.326544,3078.430964,1541.388122,0.992339,
1700,3000,0.300000,-1,4,7,603280.988390,3078.334109,1541.366031,0.992342,
1700,3000,0.300000,0,4,7,603372.885003,3078.416443,1541.360194,0.992343,
1700,3000,0.300000,1,4,7,603280.988390,3077.992628,1541.370574,0.992343,
1700,3000,0.300000,2,4,7,603005.326544,3069.584731,1541.398412,0.992353,
1700,3000,0.300000,3,4,7,602545.983434,3070.107195,1541.444417,0.992347,
1700,3000,0.300000,4,4,7,601903.098981,3070.205687,1541.506643,0.992338,
1700,3000,0.300000,5,4,7,601076.869012,3070.570155,1541.585267,0.992327,
1700,3000,0.300000,6,4,7,600067.545207,3070.973535,1541.680832,0.992313,
1700,3000,0.300000,7,4,7,598875.435014,3071.211422,1541.793406,0.992297,
1700,3000,0.300000,8,4,7,597500.901563,3071.573602,1541.921727,0.992279,
1700,3000,0.300000,9,4,7,595944.363549,3071.957825,1542.067569,0.992258,
1700,3000,0.300000,10,4,7,594206.295108,3072.210415,1542.229829,0.992234,
1700,3000,0.200000,-10,4,7,396137.530072,2664.019357,952.764837,0.990870,
1700,3000,0.200000,-9,4,7,397296.242366,2663.970196,952.647556,0.990897,
1700,3000,0.200000,-8,4,7,398333.934375,2663.784644,952.544280,0.990921,
1700,3000,0.200000,-7,4,7,399250.290010,2663.805551,952.453506,0.990942,
1700,3000,0.200000,-6,4,7,400045.030138,2663.765044,952.374438,0.990961,
1700,3000,0.200000,-5,4,7,400717.912675,2663.509720,952.309763,0.990977,
1700,3000,0.200000,-4,4,7,401268.732654,2663.569095,952.256499,0.990989,
1700,3000,0.200000,-3,4,7,401697.322289,2663.610975,952.215437,0.990999,
1700,3000,0.200000,-2,4,7,402003.551029,2663.313994,952.186881,0.991006,
1700,3000,0.200000,-1,4,7,402187.325593,2663.290985,952.170656,0.991011,
1700,3000,0.200000,0,4,7,402248.590002,2663.419073,952.164935,0.991012,
1700,3000,0.200000,1,4,7,402187.325593,2663.122690,952.174138,0.991011,
1700,3000,0.200000,2,4,7,402003.551029,2654.546884,952.194613,0.991028,
1700,3000,0.200000,3,4,7,401697.322289,2655.007039,952.226680,0.991020,
1700,3000,0.200000,4,4,7,401268.732654,2655.123976,952.273283,0.991010,
1700,3000,0.200000,5,4,7,400717.912675,2655.184779,952.330488,0.990997,
1700,3000,0.200000,6,4,7,400045.030138,2655.597583,952.400376,0.990981,
1700,3000,0.200000,7,4,7,399250.290010,2655.805591,952.482281,0.990962,
1700,3000,0.200000,8,4,7,398333.934375,2655.913462,952.576819,0.990941,
1700,3000,0.200000,9,4,7,397296.242366,2656.239225,952.683289,0.990916,
1700,3000,0.200000,10,4,7,396137.530072,2656.475961,952.803657,0.990889,
1700,3050,1.000000,-10,4,7,1980687.650361,6191.949413,6952.294928,0.993364,
1700,3050,1.000000,-9,4,7,1986481.211829,6191.692754,6951.697091,0.993384,
1700,3050,1.000000,-8,4,7,1991669.671877,6190.608715,6951.119219,0.993402,
1700,3050,1.000000,-7,4,7,1996251.450048,6190.459720,6950.680510,0.993417,
1700,3050,1.000000,-6,4,7,2000225.150690,6190.720568,6950.267811,0.993430,
1700,3050,1.000000,-5,4,7,2003589.563374,6189.214587,6949.896881,0.993442,
1700,3050,1.000000,-4,4,7,2006343.663268,6189.283641,6949.640301,0.993451,
1700,3050,1.000000,-3,4,7,2008486.611447,6189.733699,6949.418963,0.993458,
1700,3050,1.000000,-2,4,7,2010017.755147,6188.407993,6949.256722,0.993464,
1700,3050,1.000000,-1,4,7,2010936.627967,6188.418259,6949.178018,0.993467,
1700,3050,1.000000,0,4,7,2011242.950010,6188.636627,6949.153667,0.993468,
1700,3050,1.000000,1,4,7,2010936.627967,6187.351009,6949.194074,0.993467,
1700,3050,1.000000,2,4,7,2010017.755147,6179.123363,6949.287143,0.993469,
1700,3050,1.000000,3,4,7,2008486.611447,6180.997240,6949.462666,0.993463,
1700,3050,1.000000,4,4,7,2006343.663268,6181.234893,6949.697233,0.993455,
1700,3050,1.000000,5,4,7,2003589.563374,6182.262979,6949.961689,0.993446,
1700,3050,1.000000,6,4,7,2000225.150690,6184.292701,6950.346133,0.993433,
1700,3050,1.000000,7,4,7,1996251.450048,6184.707038,6950.769815,0.993420,
1700,3050,1.000000,8,4,7,1991669.671877,6185.943344,6951.218298,0.993404,
1700,3050,1.000000,9,4,7,1986481.211829,6187.447664,6951.806373,0.993386,
1700,3050,1.000000,10,4,7,1980687.650361,6188.483035,6952.413634,0.993365,
1700,3050,0.900000,-10,4,7,1782618.885325,5750.917780,6068.894823,0.993369,
1700,3050,0.900000,-9,4,7,1787833.090646,5750.506190,6068.374134,0.993389,
1700,3050,0.900000,-8,4,7,1792502.704689,5750.034843,6067.904691,0.993407,
1700,3050,0.900000,-7,4,7,1796626.305043,5749.622539,6067.503799,0.993423,
1700,3050,0.900000,-6,4,7,1800202.635621,5749.841225,6067.133983,0.993436,
1700,3050,0.900000,-5,4,7,1803230.607037,5748.861210,6066.843881,0.993447,
1700,3050,0.900000,-4,4,7,1805709.296942,5748.691728,6066.607289,0.993457,
1700,3050,0.900000,-3,4,7,1807637.950302,5748.907829,6066.390755,0.993464,
1700,3050,0.900000,-2,4,7,1809015.979632,5748.010413,6066.285668,0.993469,
1700,3050,0.900000,-1,4,7,1809842.965170,5747.612771,6066.213527,0.993472,
1700,3050,0.900000,0,4,7,1810118.655009,5747.823379,6066.160393,0.993473,
1700,3050,0.900000,1,4,7,1809842.965170,5746.851019,6066.227703,0.993473,
1700,3050,0.900000,2,4,7,1809015.979632,5738.585993,6066.314679,0.993474,
1700,3050,0.900000,3,4,7,1807637.950302,5740.218771,6066.433642,0.993468,
1700,3050,0.900000,4,4,7,1805709.296942,5740.780330,6066.660261,0.993461,
1700,3050,0.900000,5,4,7,1803230.607037,5741.591159,6066.907810,0.993451,
1700,3050,0.900000,6,4,7,1800202.635621,5743.254820,6067.206443,0.993439,
1700,3050,0.900000,7,4,7,1796626.305043,5743.787141,6067.586634,0.993426,
1700,3050,0.900000,8,4,7,1792502.704689,5744.878210,6067.998526,0.993410,
1700,3050,0.900000,9,4,7,1787833.090646,5746.067167,6068.476627,0.993392,
1700,3050,0.900000,10,4,7,1782618.885325,5747.226863,6069.005351,0.993371,
1700,3050,0.800000,-10,4,7,1584550.120289,5308.186270,5224.423999,0.993353,
1700,3050,0.800000,-9,4,7,1589184.969463,5307.732931,5223.957388,0.993373,
1700,3050,0.800000,-8,4,7,1593335.737501,5307.374662,5223.550022,0.993391,
1700,3050,0.800000,-7,4,7,1597001.160039,5307.148666,5223.195684,0.993406,
1700,3050,0.800000,-6,4,7,1600180.120552,5307.082732,5222.870098,0.993420,
1700,3050,0.800000,-5,4,7,1602871.650699,5306.446519,5222.619394,0.993431,
1700,3050,0.800000,-4,4,7,1605074.930615,5306.311626,5222.411678,0.993440,
1700,3050,0.800000,-3,4,7,1606789.289158,5306.465703,5222.230621,0.993447,
1700,3050,0.800000,-2,4,7,1608014.204117,5305.585491,5222.137187,0.993453,
1700,3050,0.800000,-1,4,7,1608749.302374,5305.436126,5222.072927,0.993456,
1700,3050,0.800000,0,4,7,1608994.360008,5305.622003,5222.034435,0.993457,
1700,3050,0.800000,1,4,7,1608749.302374,5304.714295,5222.085905,0.993457,
1700,3050,0.800000,2,4,7,1608014.204117,5296.402103,5222.162180,0.993459,
1700,3050,0.800000,3,4,7,1606789.289158,5297.966161,5222.269171,0.993453,
1700,3050,0.800000,4,4,7,1605074.930615,5298.306976,5222.461635,0.993445,
1700,3050,0.800000,5,4,7,1602871.650699,5299.214420,5222.679745,0.993436,
