Switch,f_switch,I_amplitude,Alpha,N_num1,N_num2,Po,P_S_switch_25,P_S_conduct_25,Efficiency,
1700,1500,0.300000,1.057894e-01,4,7,2000000.000000,3047.478620,6950.556614,0.995001,
1700,1500,0.200000,1.057894e-01,4,7,2000000.000000,3047.478620,6950.556614,0.995001,
1700,1550,1.000000,1.057894e-01,4,7,2000000.000000,3149.647172,6950.455272,0.994950,
1700,1550,0.900000,1.057894e-01,4,7,2000000.000000,3149.647172,6950.455272,0.994950,
1700,1550,0.800000,1.057894e-01,4,7,2000000.000000,3149.647172,6950.455272,0.994950,
1700,1550,0.700000,1.057894e-01,4,7,2000000.000000,3149.647172,6950.455272,0.994950,
1700,1550,0.600000,1.057894e-01,4,7,2000000.000000,3149.647172,6950.455272,0.994950,
1700,1550,0.500000,1.057894e-01,4,7,2000000.000000,3149.647172,6950.455272,0.994950,
1700,1550,0.400000,1.057894e-01,4,7,2000000.000000,3149.647172,6950.455272,0.994950,
1700,1550,0.300000,1.057894e-01,4,7,2000000.000000,3149.647172,6950.455272,0.994950,
1700,1550,0.200000,1.057894e-01,4,7,2000000.000000,3149.647172,6950.455272,0.994950,
1700,1600,1.000000,1.057894e-01,4,7,2000000.000000,3250.833475,6950.653006,0.994899,
1700,1600,0.900000,1.057894e-01,4,7,2000000.000000,3250.833475,6950.653006,0.994899,
1700,1600,0.800000,1.057894e-01,4,7,2000000.000000,3250.833475,6950.653006,0.994899,
1700,1600,0.700000,1.057894e-01,4,7,2000000.000000,3250.833475,6950.653006,0.994899,
1700,1600,0.600000,1.057894e-01,4,7,2000000.000000,3250.833475,6950.653006,0.994899,
1700,1600,0.500000,1.057894e-01,4,7,2000000.000000,3250.833475,6950.653006,0.994899,
1700,1600,0.400000,1.057894e-01,4,7,2000000.000000,3250.833475,6950.653006,0.994899,
1700,1600,0.300000,1.057894e-01,4,7,2000000.000000,3250.833475,6950.653006,0.994899,
1700,1600,0.200000,1.057894e-01,4,7,2000000.000000,3250.833475,6950.653006,0.994899,
1700,1650,1.000000,1.057894e-01,4,7,2000000.000000,3351.713751,6950.530703,0.994849,
1700,1650,0.900000,1.057894e-01,4,7,2000000.000000,3351.713751,6950.530703,0.994849,
1700,1650,0.800000,1.057894e-01,4,7,2000000.000000,3351.713751,6950.530703,0.994849,
1700,1650,0.700000,1.057894e-01,4,7,2000000.000000,3351.713751,6950.530703,0.994849,
1700,1650,0.600000,1.057894e-01,4,7,2000000.000000,3351.713751,6950.530703,0.994849,
1700,1650,0.500000,1.057894e-01,4,7,2000000.000000,3351.713751,6950.530703,0.994849,
1700,1650,0.400000,1.057894e-01,4,7,2000000.000000,3351.713751,6950.530703,0.994849,
1700,1650,0.300000,1.057894e-01,4,7,2000000.000000,3351.713751,6950.530703,0.994849,
1700,1650,0.200000,1.057894e-01,4,7,2000000.000000,3351.713751,6950.530703,0.994849,
1700,1700,1.000000,1.057894e-01,4,7,2000000.000000,3452.827761,6950.703120,0.994798,
1700,1700,0.900000,1.057894e-01,4,7,2000000.000000,3452.827761,6950.703120,0.994798,
1700,1700,0.800000,1.057894e-01,4,7,2000000.000000,3452.827761,6950.703120,0.994798,
1700,1700,0.700000,1.057894e-01,4,7,2000000.000000,3452.827761,6950.703120,0.994798,
1700,1700,0.600000,1.057894e-01,4,7,2000000.000000,3452.827761,6950.703120,0.994798,
1700,1700,0.500000,1.057894e-01,4,7,2000000.000000,3452.827761,6950.703120,0.994798,
1700,1700,0.400000,1.057894e-01,4,7,2000000.000000,3452.827761,6950.703120,0.994798,
1700,1700,0.300000,1.057894e-01,4,7,2000000.000000,3452.827761,6950.703120,0.994798,
1700,1700,0.200000,1.057894e-01,4,7,2000000.000000,3452.827761,6950.703120,0.994798,
1700,1750,1.000000,1.057894e-01,4,7,2000000.000000,3554.258840,6950.420726,0.994748,
1700,1750,0.900000,1.057894e-01,4,7,2000000.000000,3554.258840,6950.420726,0.994748,
1700,1750,0.800000,1.057894e-01,4,7,2000000.000000,3554.258840,6950.420726,0.994748,
1700,1750,0.700000,1.057894e-01,4,7,2000000.000000,3554.258840,6950.420726,0.994748,
1700,1750,0.600000,1.057894e-01,4,7,2000000.000000,3554.258840,6950.420726,0.994748,
1700,1750,0.500000,1.057894e-01,4,7,2000000.000000,3554.258840,6950.420726,0.994748,
1700,1750,0.400000,1.057894e-01,4,7,2000000.000000,3554.258840,6950.420726,0.994748,
1700,1750,0.300000,1.057894e-01,4,7,2000000.000000,3554.258840,6950.420726,0.994748,
1700,1750,0.200000,1.057894e-01,4,7,2000000.000000,3554.258840,6950.420726,0.994748,
1700,1800,1.000000,1.057894e-01,4,7,2000000.000000,3655.380164,6950.530233,0.994697,
1700,1800,0.900000,1.057894e-01,4,7,2000000.000000,3655.380164,6950.530233,0.994697,
1700,1800,0.800000,1.057894e-01,4,7,2000000.000000,3655.380164,6950.530233,0.994697,
1700,1800,0.700000,1.057894e-01,4,7,2000000.000000,3655.380164,6950.530233,0.994697,
1700,1800,0.600000,1.057894e-01,4,7,2000000.000000,3655.380164,6950.530233,0.994697,
1700,1800,0.500000,1.057894e-01,4,7,2000000.000000,3655.380164,6950.530233,0.994697,
1700,1800,0.400000,1.057894e-01,4,7,2000000.000000,3655.380164,6950.530233,0.994697,
1700,1800,0.300000,1.057894e-01,4,7,2000000.000000,3655.380164,6950.530233,0.994697,
1700,1800,0.200000,1.057894e-01,4,7,2000000.000000,3655.380164,6950.530233,0.994697,
1700,1850,1.000000,1.057894e-01,4,7,2000000.000000,3756.307069,6950.406701,0.994647,
1700,1850,0.900000,1.057894e-01,4,7,2000000.000000,3756.307069,6950.406701,0.994647,
1700,1850,0.800000,1.057894e-01,4,7,2000000.000000,3756.307069,6950.406701,0.994647,
1700,1850,0.700000,1.057894e-01,4,7,2000000.000000,3756.307069,6950.406701,0.994647,
1700,1850,0.600000,1.057894e-01,4,7,2000000.000000,3756.307069,6950.406701,0.994647,
1700,1850,0.500000,1.057894e-01,4,7,2000000.000000,3756.307069,6950.406701,0.994647,
1700,1850,0.400000,1.057894e-01,4,7,2000000.000000,3756.307069,6950.406701,0.994647,
1700,1850,0.300000,1.057894e-01,4,7,2000000.000000,3756.307069,6950.406701,0.994647,
1700,1850,0.200000,1.057894e-01,4,7,2000000.000000,3756.307069,6950.406701,0.994647,
1700,1900,1.000000,1.057894e-01,4,7,2000000.000000,3857.402339,6950.600240,0.994596,
1700,1900,0.900000,1.057894e-01,4,7,2000000.000000,3857.402339,6950.600240,0.994596,
1700,1900,0.800000,1.057894e-01,4,7,2000000.000000,3857.402339,6950.600240,0.994596,
1700,1900,0.700000,1.057894e-01,4,7,2000000.000000,3857.402339,6950.600240,0.994596,
1700,1900,0.600000,1.057894e-01,4,7,2000000.000000,3857.402339,6950.600240,0.994596,
1700,1900,0.500000,1.057894e-01,4,7,2000000.000000,3857.402339,6950.600240,0.994596,
1700,1900,0.400000,1.057894e-01,4,7,2000000.000000,3857.402339,6950.600240,0.994596,
1700,1900,0.300000,1.057894e-01,4,7,2000000.000000,3857.402339,6950.600240,0.994596,
1700,1900,0.200000,1.057894e-01,4,7,2000000.000000,3857.402339,6950.600240,0.994596,
